Title,Serie,Folio,RFC,Fecha de subida,Status,Ruta,Nombre de factura,Acuse,Created,Linea ,Comentarios
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77601","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77601",,"5/5/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77600","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77600",,"5/5/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77599","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77599",,"5/5/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77598","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77598",,"5/5/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77597","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77597",,"5/5/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77596","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77596",,"5/5/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77595","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77595",,"5/5/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77594","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77594",,"5/5/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77593","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77593",,"5/5/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77592","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77592",,"5/5/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77591","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77591",,"5/5/2023 7:05 AM",,"Aceptado"
"COPPEL",,"939991","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939991",,"5/6/2023 4:32 AM",,
"COPPEL",,"939989","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939989",,"5/6/2023 4:32 AM",,
"COPPEL",,"939987","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939987",,"5/6/2023 4:33 AM",,"ERROR: No se grabó el CFDI.Se encontraron los siguientes errores en el esquema fiscal:ETIQUETA DE PEDIDO referenceIdentification trae un valor incorrecto"
"COPPEL",,"939986","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939986",,"5/6/2023 4:33 AM",,
"COPPEL",,"939935","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939935",,"5/6/2023 4:33 AM",,
"COPPEL",,"939789","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939789",,"5/6/2023 4:33 AM",,
"COPPEL",,"939788","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939788",,"5/6/2023 4:33 AM",,
"COPPEL",,"939669","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939669",,"5/6/2023 4:33 AM",,
"COPPEL",,"939667","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939667",,"5/6/2023 4:33 AM",,
"COPPEL",,"939666","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939666",,"5/6/2023 4:33 AM",,
"COPPEL",,"939665","COP920428Q20","05/06/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_939665",,"5/6/2023 4:33 AM",,
"STELLANTIS MEXICO",,"940149","CME720930GM9","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940149",,"5/7/2023 7:02 AM",,
"NAVISTAR MEXICO",,"7795","CMI950920TR8","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEF_7795","650092","5/7/2023 7:03 AM","LINE 1",
"NAVISTAR MEXICO",,"7794","CMI950920TR8","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEF_7794","650092","5/7/2023 7:03 AM","LINE 1",
"NAVISTAR MEXICO",,"7793","CMI950920TR8","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEF_7793","650093","5/7/2023 7:03 AM","LINE 2",
"NAVISTAR MEXICO",,"7800","CMI950920TR8","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEF_7800","650093","5/7/2023 7:03 AM","LINE 2",
"NAVISTAR MEXICO",,"7799","CMI950920TR8","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEF_7799","650093","5/7/2023 7:03 AM","LINE 2",
"NAVISTAR MEXICO",,"7798","CMI950920TR8","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEF_7798","650093","5/7/2023 7:03 AM","LINE 2",
"NAVISTAR MEXICO",,"7797","CMI950920TR8","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEF_7797","650093","5/7/2023 7:03 AM","LINE 2",
"COPPEL",,"940374","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940374",,"5/7/2023 7:03 AM",,
"COPPEL",,"940373","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940373",,"5/7/2023 7:03 AM",,
"COPPEL",,"940372","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940372",,"5/7/2023 7:03 AM",,
"COPPEL",,"940371","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940371",,"5/7/2023 7:03 AM",,
"COPPEL",,"940370","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940370",,"5/7/2023 7:03 AM",,
"COPPEL",,"940369","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940369",,"5/7/2023 7:03 AM",,
"COPPEL",,"940348","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940348",,"5/7/2023 7:03 AM",,"ERROR: No se grabó el CFDI.Se encontraron los siguientes errores en el esquema fiscal:NO EXISTE el codigo 503126.."
"COPPEL",,"940347","COP920428Q20","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_940347",,"5/7/2023 7:03 AM",,
"GENERAL MOTORS DE MEXICO",,"77660","GMM3612284D0","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77660",,"5/7/2023 7:04 AM",,"Validada"
"GENERAL MOTORS DE MEXICO",,"77659","GMM3612284D0","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77659",,"5/7/2023 7:04 AM",,"Validada"
"GENERAL MOTORS DE MEXICO",,"77617","GMM3612284D0","05/08/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77617",,"5/7/2023 7:04 AM",,"Validada"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77694","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77694",,"5/7/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77693","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77693",,"5/7/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77692","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77692",,"5/7/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77691","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77691",,"5/7/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77690","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77690",,"5/7/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77689","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77689",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77688","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77688",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77687","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77687",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77686","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77686",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77685","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77685",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77684","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77684",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77683","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77683",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77682","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77682",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77681","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77681",,"5/7/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77680","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77680",,"5/7/2023 7:05 AM",,"Aceptado"
"COPPEL",,"941141","COP920428Q20","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941141",,"5/9/2023 4:32 AM",,
"COPPEL",,"941140","COP920428Q20","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941140",,"5/9/2023 4:32 AM",,
"COPPEL",,"941138","COP920428Q20","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941138",,"5/9/2023 4:32 AM",,
"COPPEL",,"941137","COP920428Q20","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941137",,"5/9/2023 4:32 AM",,
"COPPEL",,"941136","COP920428Q20","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941136",,"5/9/2023 4:32 AM",,
"COPPEL",,"941135","COP920428Q20","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941135",,"5/9/2023 4:32 AM",,
"GENERAL MOTORS DE MEXICO",,"77730","GMM3612284D0","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77730",,"5/9/2023 7:04 AM",,"Validada"
"GENERAL MOTORS DE MEXICO",,"77790","GMM3612284D0","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77790",,"5/9/2023 7:04 AM",,"Validada"
"GENERAL MOTORS DE MEXICO",,"77789","GMM3612284D0","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77789",,"5/9/2023 7:04 AM",,"Validada"
"GENERAL MOTORS DE MEXICO",,"77807","GMM3612284D0","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77807",,"5/9/2023 7:04 AM",,"Validada"
"GENERAL MOTORS DE MEXICO",,"77806","GMM3612284D0","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77806",,"5/9/2023 7:04 AM",,"Validada"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77805","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77805",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77804","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77804",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77803","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77803",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77802","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77802",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77801","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77801",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77800","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77800",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77798","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77798",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77797","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77797",,"5/9/2023 7:04 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77796","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77796",,"5/9/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77795","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77795",,"5/9/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77794","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77794",,"5/9/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77792","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77792",,"5/9/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77791","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77791",,"5/9/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77793","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77793",,"5/9/2023 7:05 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO",,"77799","MMM110613MZ4","05/15/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77799",,"5/9/2023 7:05 AM",,"Aceptado"
"VOLKSWAGEN DE MEXICO",,"77734","VME640813HF6","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77734",,"5/9/2023 7:05 AM",,"Ack resp = 00"
"VOLKSWAGEN DE MEXICO",,"77733","VME640813HF6","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77733",,"5/9/2023 7:05 AM",,"Ack resp = 00"
"VOLKSWAGEN DE MEXICO",,"77732","VME640813HF6","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77732",,"5/9/2023 7:05 AM",,"Ack resp = 00"
"VOLKSWAGEN DE MEXICO",,"77731","VME640813HF6","05/09/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_77731",,"5/9/2023 7:05 AM",,"Ack resp = 00"
"COPPEL",,"941740","COP920428Q20","05/10/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941740",,"5/10/2023 4:32 AM",,
"COPPEL",,"941736","COP920428Q20","05/10/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941736",,"5/10/2023 4:32 AM",,
"COPPEL",,"941647","COP920428Q20","05/10/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_941647",,"5/10/2023 4:32 AM",,
